ID,duration,wav,semantics,intent,entities,transcript
122080,6.0151875,./slurp/slurp_real/audio-1499361943.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'politics'}| {'type': 'date'| 'filler': 'today'}| {'type': 'person'| 'filler': 'trump'}]},query,[{'type': 'news_topic'| 'filler': 'politics'}| {'type': 'date'| 'filler': 'today'}| {'type': 'person'| 'filler': 'trump'}],what is new in politics today can you filter out trump news though
127265,2.879625,./slurp/slurp_real/audio-1497271244.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'color_type'| 'filler': 'light'}| {'type': 'color_type'| 'filler': 'dark'}]},hue_lightchange,[{'type': 'color_type'| 'filler': 'light'}| {'type': 'color_type'| 'filler': 'dark'}],replace color from light to dark
125241,2.176,./slurp/slurp_real/audio-1490105659-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'us election'}]},query,[{'type': 'news_topic'| 'filler': 'us election'}],what's the latest news about us election
124363,3.136,./slurp/slurp_real/audio-1497439565-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},post,[{'type': 'media_type'| 'filler': 'twitter'}],post to twitter got a hectic day ahead
120198,2.432,./slurp/slurp_real/audio-1497270966-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'japan'}]},factoid,[{'type': 'place_name'| 'filler': 'japan'}],how big is japan
122288,2.816,./slurp/slurp_real/audio-1500387494-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}]},createoradd,[{'type': 'date'| 'filler': 'tomorrow'}],by tomorrow create a new list
120246,1.728,./slurp/slurp_real/audio-1490703299-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'rain'}]},query,[{'type': 'weather_descriptor'| 'filler': 'rain'}],will it rain
121156,2.24,./slurp/slurp_real/audio-1501689165-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this year'}]},query,[{'type': 'date'| 'filler': 'this year'}],what day is memorial day this year
127734,2.944,./slurp/slurp_real/audio-1500387167-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'wednesday'}| {'type': 'timeofday'| 'filler': 'morning'}]},remove,[{'type': 'date'| 'filler': 'wednesday'}| {'type': 'timeofday'| 'filler': 'morning'}],remove meeting for wednesday morning
128547,2.687625,./slurp/slurp_real/audio-1501692001.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],tell me an interesting fact about this
126337,2.304,./slurp/slurp_real/audio-1501689244-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'yen'}]},currency,[{'type': 'currency_name'| 'filler': 'yen'}],tell me the exchange rate for the yen
126035,1.792,./slurp/slurp_real/audio-1502201370-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what is the song playing
123237,3.84,./slurp/slurp_real/audio-1494511842-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},game,[{'type': 'game_name'| 'filler': 'chess'}],i feel like playing chess can you play that
121780,2.304,./slurp/slurp_real/audio-1494606164-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},remove,[{'type': 'list_name'| 'filler': 'grocery'}],take milk off my grocery list
125337,2.4956875,./slurp/slurp_real/audio-1492781714.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}]},hue_lightchange,[{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}],turn living room lights red
128404,4.9913125,./slurp/slurp_real/audio-1497558419.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'snow'}| {'type': 'place_name'| 'filler': 'maine'}| {'type': 'date'| 'filler': 'today'}]},query,[{'type': 'weather_descriptor'| 'filler': 'snow'}| {'type': 'place_name'| 'filler': 'maine'}| {'type': 'date'| 'filler': 'today'}],how much snow has maine received as of today
123077,3.072,./slurp/slurp_real/audio-1497272146-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'marissa'}]},sendemail,[{'type': 'person'| 'filler': 'marissa'}],send email to marissa
121811,4.16,./slurp/slurp_real/audio-1498566343-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},factoid,[{'type': 'place_name'| 'filler': 'world'}],how many rivers are there in the world
122968,4.096,./slurp/slurp_real/audio-1501686140-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_author'| 'filler': 'alan partridge'}| {'type': 'media_type'| 'filler': 'book'}]},audiobook,[{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_author'| 'filler': 'alan partridge'}| {'type': 'media_type'| 'filler': 'book'}],start reading that alan partridge book
121549,1.6638125,./slurp/slurp_real/audio-1494512849.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},query,[],what are my lists
125362,2.879625,./slurp/slurp_real/audio--1506521689.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'audiobook_name'| 'filler': 'harry potter'}]},audiobook,[{'type': 'audiobook_name'| 'filler': 'harry potter'}],can you play my favorite audio book of harry potter
125355,3.1040625,./slurp/slurp_real/audio-1501690012.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],give me the status on my available memory
125897,3.3275625,./slurp/slurp_real/audio-1498568147.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': []},sendemail,[],email message to address
124220,1.408,./slurp/slurp_real/audio-1500037225-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],audio on
128536,5.12,./slurp/slurp_real/audio-1490960305-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'lady'}| {'type': 'artist_name'| 'filler': 'kenny rogers'}]},music,[{'type': 'song_name'| 'filler': 'lady'}| {'type': 'artist_name'| 'filler': 'kenny rogers'}],play lady by kenny rogers now
126815,1.4078125,./slurp/slurp_real/audio-1490021856.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},volume_down,[],lower the volume
122731,2.5596875,./slurp/slurp_real/audio-1499698365.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'saturday'}]},query,[{'type': 'date'| 'filler': 'saturday'}],what is the date of next saturday
122323,1.024,./slurp/slurp_real/audio-1502201306-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],fashion
120726,2.5596875,./slurp/slurp_real/audio-1501686803.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ny'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ny'}],list all train time to ny
126152,1.152,./slurp/slurp_real/audio-1490955838-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],where are you from
125989,2.3036875,./slurp/slurp_real/audio-1497860664.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'mike'}]},sendemail,[{'type': 'person'| 'filler': 'mike'}],send a reply to mike
123013,1.91975,./slurp/slurp_real/audio-1497881226.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': [{'type': 'house_place'| 'filler': 'room'}]},hue_lightdim,[{'type': 'house_place'| 'filler': 'room'}],make a room darker
126827,1.728,./slurp/slurp_real/audio--1504192580-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},volume_down,[],lower the volume
127417,3.622375,./slurp/slurp_real/audio-1502114625.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'last five minutes'}]},query,[{'type': 'time'| 'filler': 'last five minutes'}],any incoming emails in the last five minutes
120765,6.1431875,./slurp/slurp_real/audio-1500901086.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_name'| 'filler': 'stuff'}]},podcasts,[{'type': 'podcast_name'| 'filler': 'stuff'}],play episode of stuff you should know in queue
123886,2.04775,./slurp/slurp_real/audio-1490104381.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},query,[],send me current news for the day
124275,2.048,./slurp/slurp_real/audio-1494417974-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ann arbor'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ann arbor'}],can you give me train times for ann arbor
123504,0.96,./slurp/slurp_real/audio-1502100298-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'indie'}]},music,[{'type': 'music_genre'| 'filler': 'indie'}],indie
125282,2.04775,./slurp/slurp_real/audio-1498578443.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'britney spears'}]},music,[{'type': 'artist_name'| 'filler': 'britney spears'}],can i hear some britney spears
125408,2.6236875,./slurp/slurp_real/audio-1490008361.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'wedding'}]},query,[{'type': 'event_name'| 'filler': 'wedding'}],when is the wedding scheduled
128345,2.04775,./slurp/slurp_real/audio-1490261108.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'cooking_type'| 'filler': 'cook'}| {'type': 'food_type'| 'filler': 'pasta'}]},recipe,[{'type': 'cooking_type'| 'filler': 'cook'}| {'type': 'food_type'| 'filler': 'pasta'}],how much time to cook pasta
127256,2.112,./slurp/slurp_real/audio-1502897043-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': 'smashing pumpkins'}]},music,[{'type': 'playlist_name'| 'filler': 'smashing pumpkins'}],play from smashing pumpkins
125015,2.112,./slurp/slurp_real/audio-1490199209-headset.flac,"{'scenario': 'email'| 'action': 'querycontact'| 'entities': [{'type': 'person'| 'filler': ""derek's""}]}",querycontact,"[{'type': 'person'| 'filler': ""derek's""}]",open derek's contact information
121909,0.896,./slurp/slurp_real/audio-1498573233-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': []},definition,[],explain
121576,2.176,./slurp/slurp_real/audio-1501688713-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'airport'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},taxi,[{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'airport'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}],book a taxi to the airport for tomorrow morning
126573,2.176,./slurp/slurp_real/audio-1497861304-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'modern rock'}]},music,[{'type': 'music_genre'| 'filler': 'modern rock'}],i want to hear some modern rock
123867,2.995375,./slurp/slurp_real/audio-1502310069.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],tell about latest events
124000,0.96,./slurp/slurp_real/audio-1494548490-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],forecast rates
124565,2.3036875,./slurp/slurp_real/audio-1492782787.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'tokyo'}]},query,[{'type': 'place_name'| 'filler': 'tokyo'}],what's the time in tokyo now
119881,3.2,./slurp/slurp_real/audio-1434542201-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'american dollar'}| {'type': 'currency_name'| 'filler': 'japanese yen'}]},currency,[{'type': 'currency_name'| 'filler': 'american dollar'}| {'type': 'currency_name'| 'filler': 'japanese yen'}],siri what is one american dollar in japanese yen
123070,2.71675,./slurp/slurp_real/audio-1502101531.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'list_name'| 'filler': 'to do'}| {'type': 'date'| 'filler': 'today'}]},query,[{'type': 'list_name'| 'filler': 'to do'}| {'type': 'date'| 'filler': 'today'}],what's on my to do list for today
121224,2.17575,./slurp/slurp_real/audio-1502893683.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'evacuation'}]},definition,[{'type': 'definition_word'| 'filler': 'evacuation'}],tell me the brief definition of evacuation
121081,1.28,./slurp/slurp_real/audio-1490370716-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': []},greet,[],hey hey
128095,1.92,./slurp/slurp_real/audio-1501414629-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],next play selected song
126601,1.4078125,./slurp/slurp_real/audio-1494606474.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': []},createoradd,[],can you create a new list
127998,4.16,./slurp/slurp_real/audio--1505405923-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'ten am'}]},query,[{'type': 'date'| 'filler': 'today'}| {'type': 'time'| 'filler': 'ten am'}],checkout today set alarm of ten am
123297,1.6,./slurp/slurp_real/audio-1498646319-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},query,[],give me my list
126943,3.264,./slurp/slurp_real/audio--1505404383-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'drink_type'| 'filler': 'beer'}]},locations,[{'type': 'drink_type'| 'filler': 'beer'}],find a shop that sells beer
123350,1.984,./slurp/slurp_real/audio-1502893655-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],when is it
128236,1.728,./slurp/slurp_real/audio-1497869176-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what is the song name
122099,4.736,./slurp/slurp_real/audio-1497887441-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'sexiest'}]},recipe,[{'type': 'food_type'| 'filler': 'sexiest'}],what the sexiest food to cook on a date
127512,2.687625,./slurp/slurp_real/audio-1434540500.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'sprint'}]},query,[{'type': 'news_topic'| 'filler': 'sprint'}],what is the latest news on sprint
119890,1.92,./slurp/slurp_real/audio-1434528002-headset.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': 'chinese'}]},order,[{'type': 'food_type'| 'filler': 'chinese'}],order me chinese food
120640,2.24,./slurp/slurp_real/audio-1490021936-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},remove,[],rearrange that off the list
120478,1.85575,./slurp/slurp_real/audio-1494416365.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},recipe,[],give me best cooking ideas
123581,1.91975,./slurp/slurp_real/audio-1497861468.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'crabmeat'}]},recipe,[{'type': 'food_type'| 'filler': 'crabmeat'}],recipe for crabmeat
121716,1.792,./slurp/slurp_real/audio-1492784460-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},recipe,[],instruct me to cook
123396,2.496,./slurp/slurp_real/audio-1502374867-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],what new messages do i have
125623,1.6,./slurp/slurp_real/audio-1501692423-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},radio,[],radio on
121817,2.624,./slurp/slurp_real/audio-1498566926-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'party'}]},query,[{'type': 'event_name'| 'filler': 'party'}],do i have a list of contacts for the party i'm planning
125010,2.4316875,./slurp/slurp_real/audio-1499692741.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'player_setting'| 'filler': 'forward'}]},podcasts,[{'type': 'player_setting'| 'filler': 'forward'}],go forward please
